tweet_id,tweet_text,Misogyny
8.97E+17,หนี้ส่วนไหนของแม่กูก็ไม่ใช่ เสือกมาเกาะแม่กูอีก ทำงานถึงแค่เที่ยงจะเอา300 งง ประสาท แมงดา,0
8.99E+17,ถ้าไม่มีกลิ่นแมงดาเราก็โอเคนะ 😅,0
8.99E+17,กลายเป็นกะหรี่ไปเรียบร้อย,1
8.98E+17,กะว่าจะเป็นแมงดาไปตลอดชีวิตซะ,0
9.00E+17,อีผู้หญิงร่านนนน,1
8.99E+17,ขยะสามพันกว่าไฟล์อาศัยอยู่ในคอมฉัน pic.twitter.com/YwYGPNI3mp,0
9.00E+17,กล้าพูดได้เต็มปาก ทุกวันนี้อยู่ด้วยใจล้วนๆ เงินเดือนเท่าเห็บหมา ทำงานเท่าปลาวาฬ โดนเอาเปรียบเท่าแปซิฟิก ดีดี๊,0
9.00E+17,สนุกไหมกับการเป็นเห็บหมาดูดเลือดเนื้อคนอื่น ทำนาบนหลังคนเห็นใจกันบ้าง,0
9.00E+17,จับพวกเทรนเนอร์สาวมาเป็นที่ระบายของเหล่าโปเกมอน,1
9.00E+17,เอาจริงนะ เป็นคนไม่ชอบดึงเห็บ เลี้ยงหมาจะป้องกันตลอด หยอดยาตามกำหนด น่ากลัวๆ fb.me/KW1l8zp6,0
9.00E+17,ไม่มีเพื่อนผู้หญิงเหรอ ถึงได้ไปนอนห้องผู้ชายบ่อยๆ  ขนาดมีแฟนแล้ว  ไม่ให้เรียกร่าน แล้วจะให้เรียกว่าอะไรเอ่ย   ตอแหลจนเป็นนิสัย,1
9.00E+17,หิวข้าว แต่ป้าหาเห็บหมาอยู่,0
9.00E+17,เปนคนเกลียดเห็บและทาร์ซาน,0
9.00E+17,มนท์ด่าผู้หญิงทุกคนที่แค่เข้าไปเฉียดพระเอก (ทั้งในซีรีส์และชีวิตจริงของนักแสดง) 'ชะนีออกไป' 'อย่ามายุ่ง' 'อย่าร่านสิ' ,0
9.00E+17,ผู้หญิงคนนี้นิสัยสันดานคงเหมือนแม่สินะ...หีคันร่านควยนอนแบให้เย็ดไปทั่วไม่เลือกหน้าอีสารเลวยังมึหน้ามาโชว์อึกแค่เห็นมึงก็นึกใด้เลยว่าแม่มึงเป็นไงน่ะ,1
9.00E+17,สิวเม็ดเท่าเห็บหมา 😤🖕🏻,0
9.00E+17,แสดงให้เต็มที่ให้สมกับความดีเลิศของว่าที่เจ้าสาวนาย เราบอกตรงนี้เรากับนายไม่มีทางมาลงเอยกันได้แน่นอน เพราะเราเกลียดเห็บเหาที่เกาะอยู่ข้างนาย,0
9.00E+17,กูบอกตัวเองไว้ว่าจารีบนอนคืนนี้ ห่าราก มีเรื่องเห็บหมามาอีกกก !!!!,0
9.00E+17,ฟรีไซส์สมัยนี้ก็ตัวเท่าเห็บหมา อก44แล้วบอกฟรีไซส์ แถวบ้านเรียกไซส์M-L,0
9.00E+17,เงินเดือนยังกะเห็บหมา ให้งานกูมายังกะโคลงช้าง #มนุษย์เงินเดือน,0
9.00E+17,ผู้ชายเจ้าชู้ก็เหมือนกับเห็บหมานั้นแหละ #น่าขยะแขยง 🙄,0
9.00E+17,ยาหรือเห็บหมาอ่ะหมอ เม็ดจะใหญ่ไปไหนอ่ะ กลัวหนูไม่อิ่มหรอ,0
9.00E+17,เห็บหมานี่แม่งหายตัวได้รึไงวะ โอ้ยย เลี้ยงกะไม่ได้เลี้ยง(หมา) อ๊ากกก แล้วต้องเดินส่องตามพื้นห้อง อิเหี้ยยยย,0
9.00E+17,ไฟติด​ ปลวกไม่ขึ้น​ โอเคใช้งานได้​ 😆 pic.twitter.com/7IfDJRhb8Z,0
9.00E+17,เข้าไอจีตัวเองก็มีแต่รูปของกิน ลงเองหิวเองอีปลวกกก,0
9.00E+17,ซ่อนความหน้าปลวกภายใต้หน้ากาก😛 pic.twitter.com/V9hCZq5om1,0
9.00E+17,น้ำหยดลงหินทุกวันหินยังกร่อย ปลวกกัดไม้ทุกวันไม้ยังผุ,0
8.99E+17,มึงคะเวลาผู้หญิงไปปาร์ตี้ไปกินเหล้าไปร้านเหล้าไม่ได้แปลว่ากูไปร่านอยากได้ผู้ชายหรืออยากโดนเย็ดนะคะอีควาย เลิ้กค่ะ บางทีกูอาจจะแค่เครียดแล้วอยากไปเต้นโง่ๆระบายกับเพื่อน,0
